evid,evid_ref,avg_picktime_SNR,grade_new,isol_or_rpt,avg_temp_Regolith_K,avg_temp_Rock_K,avg_interval_day,avg_PGV,avg_duration_s,avg_emergence_s,theta_mean_lag_deg,theta_sd_lag_deg,theta_mean_snr_deg,theta_sd_snr_deg
761227-18-M6,761227-18-M6,1976-12-27 18:52:19.541667,AA,repeating,295.907910494,254.21279321000003,16.2941497878125,0.0071083583719257,254.21279321000003,5.8694735,76.0374553970937,3.753434881636303,66.82531476716403,1.6539545132352698
761227-19-M2,761227-18-M6,1976-12-27 19:08:22.574167,AA,repeating,296.4072606791852,254.5694719137037,16.30529599730324,0.0071967526213824,254.5694719137037,5.8179430000000005,71.61500115329721,2.9854435540513458,98.23128332583836,0.1734895784209708
761227-19-M4,761227-18-M6,1976-12-27 19:15:25.572827,AA,repeating,296.6265933177037,254.72613808407408,16.310191815127315,0.0080979238298424,254.72613808407408,5.792858000000001,74.84978681234261,3.791869772917653,94.30705518681567,0.1276920205684859
761227-19-M5,761227-18-M6,1976-12-27 19:22:21.147362,AA,repeating,296.84207640992594,254.88005457851847,16.315001705578705,0.0070374297159409,254.88005457851847,7.4737255,75.0930441344213,0.6746268927289808,93.67738429779077,0.2127187082066119
761227-19-M6,761227-18-M6,1976-12-27 19:28:30.896393,AA,repeating,297.0337981297037,255.0169986640741,16.319281208252313,0.0071354551152834,255.0169986640741,5.84175275,77.89786139116995,2.181769238086513,92.51427251019967,0.1468613218529497
761227-19-M8,761227-18-M6,1976-12-27 19:47:34.158739,AA,repeating,297.62098366112593,255.4404291625926,16.33251341133102,0.0076453014981312,255.4404291625926,3.3291675,78.31010890339653,2.9427104950014376,83.64586773850384,4.080625098559114
761227-19-M9,770225-00-M6,1976-12-27 19:53:47.583021,AA,repeating,297.81022823311105,255.57873445222228,16.33683545163194,0.0345674895077519,255.57873445222228,8.236480499999999,81.71898898365976,0.0309182085516157,81.15553820087838,0.1582884997451684
761227-20-M1,761227-18-M6,1976-12-27 20:07:42.177538,AA,repeating,298.23946720432593,255.88784353259257,16.34649511039352,0.0067600362601207,255.88784353259257,5.77364025,75.92498372102045,0.5364803906332851,88.1962791600245,0.8431448874601631
761227-21-M5,770225-00-M6,1976-12-27 21:43:07.438467,AA,repeating,301.10330233893336,258.0083105433333,16.412759704479164,0.036292790574678,258.0083105433333,8.48392925,120.3496692597898,0.0021815067809558,93.15750204143647,0.1121972008738156
761228-00-M1,770225-00-M6,1976-12-28 00:04:24.670926,AA,repeating,305.1654736241778,261.14802626888894,16.510875820902776,0.0376000734449602,261.14802626888894,7.952892,124.5336210092293,0.01808842161752,86.38266043983329,0.3194487945724695
761228-02-M2,770225-07-M4,1976-12-28 02:32:19.858333,AA,repeating,309.2221592591111,264.425132715926,16.613597897372685,0.0084324570580965,264.425132715926,11.42823225,51.52540717239288,3.822680710536108,84.8089177345154,0.1965108751812515
761228-13-M1,770225-20-M1,1976-12-28 13:53:42.007895,AA,repeating,325.6556028071111,279.2056028071111,17.08677092471065,0.00898490947856,279.2056028071111,8.11768825,96.77454448003068,0.0604358429058323,88.1962791600245,0.8431448874601631
