,evid,geophone,arrival_time,grade
21262,770305-06-M3,geo4,1977-03-05T06:48:41.000000,C
21263,770305-06-M3,geo3,1977-03-05T06:48:42.000000,C
21264,770305-06-N1,geo3,1977-03-05T06:06:04.000000,D
21265,770305-06-N2,geo3,1977-03-05T06:31:54.000000,D
21266,770305-08-M1,geo4,1977-03-05T08:18:44.473594,A
21267,770305-08-M1,geo1,1977-03-05T08:18:45.009094,A
21268,770305-08-M1,geo2,1977-03-05T08:18:45.901594,A
21269,770305-08-M1,geo3,1977-03-05T08:18:46.734595,A
21270,770305-08-M2,geo4,1977-03-05T08:41:59.366211,A
21271,770305-08-M2,geo2,1977-03-05T08:41:59.425711,A
21272,770305-08-M2,geo3,1977-03-05T08:41:59.604211,A
21273,770305-08-M2,geo1,1977-03-05T08:42:00.258712,A
21274,770305-08-N1,geo3,1977-03-05T08:49:21.000000,D
21275,770305-10-M1,geo4,1977-03-05T10:51:00.000000,B
21276,770305-10-M1,geo1,1977-03-05T10:51:23.000000,B
21277,770305-10-M1,geo2,1977-03-05T10:51:15.000000,B
21278,770305-10-M2,geo4,1977-03-05T10:47:31.000000,B
21279,770305-10-M2,geo3,1977-03-05T10:47:39.000000,B
21280,770305-10-M2,geo2,1977-03-05T10:47:35.000000,B
21281,770305-10-M3,geo3,1977-03-05T10:57:13.000000,B
21282,770305-10-M3,geo2,1977-03-05T10:57:09.000000,B
21283,770305-10-M3,geo4,1977-03-05T10:57:18.000000,B
21284,770305-10-N1,geo1,1977-03-05T10:48:11.000000,D
21285,770305-10-N2,geo3,1977-03-05T10:50:53.000000,D
21286,770305-12-M1,geo1,1977-03-05T12:17:45.177589,A
21287,770305-12-M1,geo4,1977-03-05T12:17:46.843590,A
21288,770305-12-M1,geo3,1977-03-05T12:17:47.438590,A
21289,770305-12-M1,geo2,1977-03-05T12:17:49.521090,A
21290,770305-12-M2,geo1,1977-03-05T12:28:45.695645,A
21291,770305-12-M2,geo4,1977-03-05T12:28:46.290645,A
21292,770305-12-M2,geo3,1977-03-05T12:28:46.766645,A
21293,770305-12-M2,geo2,1977-03-05T12:28:47.361645,A
21294,770305-19-M1,geo4,1977-03-05T19:19:44.186099,A
21295,770305-19-M1,geo3,1977-03-05T19:19:44.781099,A
21296,770305-19-M1,geo1,1977-03-05T19:19:44.781099,A
21297,770305-19-M1,geo2,1977-03-05T19:19:44.959599,A
21298,770305-19-N1,geo1,1977-03-05T19:18:33.000000,D
21299,770305-19-N2,geo2,1977-03-05T19:29:31.000000,D
21300,770305-22-M1,geo2,1977-03-05T22:21:36.000000,B
21301,770305-22-M1,geo4,1977-03-05T22:21:38.000000,B
21302,770305-22-M1,geo1,1977-03-05T22:21:36.000000,B
21303,770305-22-M2,geo3,1977-03-05T22:17:56.000000,C
21304,770305-22-M2,geo4,1977-03-05T22:17:47.000000,C
21305,770305-22-N1,geo4,1977-03-05T22:12:08.000000,D
21306,770305-22-N2,geo4,1977-03-05T22:51:25.000000,D
21307,770306-05-M1,geo4,1977-03-06T05:20:49.058105,A
21308,770306-05-M1,geo3,1977-03-06T05:20:49.117605,A
21309,770306-05-M1,geo2,1977-03-06T05:20:49.117605,A
21310,770306-05-M1,geo1,1977-03-06T05:20:49.177105,A
21311,770306-05-M2,geo1,1977-03-06T05:32:24.698163,A
21312,770306-05-M2,geo4,1977-03-06T05:32:25.055163,A
21313,770306-05-M2,geo3,1977-03-06T05:32:25.947663,A
21314,770306-05-M2,geo2,1977-03-06T05:32:26.602163,A
21315,770306-05-M3,geo2,1977-03-06T05:54:17.000000,B
21316,770306-05-M3,geo4,1977-03-06T05:54:17.000000,B
21317,770306-05-M3,geo3,1977-03-06T05:54:26.000000,B
21318,770306-05-N1,geo1,1977-03-06T05:51:39.000000,D
21319,770306-06-M1,geo1,1977-03-06T06:10:11.000000,C
21320,770306-06-M1,geo4,1977-03-06T06:10:16.000000,C
21321,770306-06-M2,geo1,1977-03-06T06:25:58.330631,A
21322,770306-06-M2,geo4,1977-03-06T06:25:58.628131,A
21323,770306-06-M2,geo2,1977-03-06T06:26:00.413131,A
21324,770306-06-M2,geo3,1977-03-06T06:26:03.507131,A
21325,770306-06-M3,geo2,1977-03-06T06:36:51.292186,A
21326,770306-06-M3,geo3,1977-03-06T06:36:51.708686,A
21327,770306-06-M3,geo4,1977-03-06T06:36:54.624186,A
21328,770306-06-M3,geo1,1977-03-06T06:37:00.098186,A
21329,770306-06-M4,geo4,1977-03-06T06:47:09.845737,A
21330,770306-06-M4,geo1,1977-03-06T06:47:12.106738,A
21331,770306-06-M4,geo2,1977-03-06T06:47:12.285238,A
21332,770306-06-M4,geo3,1977-03-06T06:47:13.832238,A
21333,770306-06-N1,geo4,1977-03-06T06:28:33.000000,D
21334,770306-06-N2,geo4,1977-03-06T06:35:37.000000,D
21335,770306-06-N3,geo4,1977-03-06T06:57:50.000000,D
21336,770306-07-M1,geo1,1977-03-06T07:35:12.000000,C
21337,770306-07-M1,geo2,1977-03-06T07:35:12.000000,C
21338,770306-07-M2,geo3,1977-03-06T07:54:36.000000,B
21339,770306-07-M2,geo4,1977-03-06T07:54:34.000000,B
21340,770306-07-M2,geo1,1977-03-06T07:54:31.000000,B
21341,770306-07-M3,geo3,1977-03-06T07:11:45.000000,C
21342,770306-07-M3,geo2,1977-03-06T07:11:43.000000,C
21343,770306-07-M4,geo4,1977-03-06T07:24:12.000000,C
21344,770306-07-M4,geo2,1977-03-06T07:24:14.000000,C
21345,770306-08-M1,geo4,1977-03-06T08:30:57.000000,B
21346,770306-08-M1,geo3,1977-03-06T08:30:55.000000,B
21347,770306-08-M1,geo1,1977-03-06T08:31:07.000000,B
21348,770306-08-M2,geo1,1977-03-06T08:49:23.000000,C
21349,770306-08-M2,geo3,1977-03-06T08:49:18.000000,C
21350,770306-08-M3,geo2,1977-03-06T08:57:10.000000,B
21351,770306-08-M3,geo3,1977-03-06T08:57:13.000000,B
21352,770306-08-M3,geo4,1977-03-06T08:57:16.000000,B
21353,770306-08-N1,geo1,1977-03-06T08:40:29.000000,D
21354,770306-08-N2,geo3,1977-03-06T08:47:49.000000,D
21355,770306-08-N3,geo4,1977-03-06T08:09:21.000000,D
21356,770306-09-M1,geo4,1977-03-06T09:06:02.916030,A
21357,770306-09-M1,geo2,1977-03-06T09:06:04.760531,A
21358,770306-09-M1,geo3,1977-03-06T09:06:08.271031,A
21359,770306-09-M1,geo1,1977-03-06T09:06:09.818031,A
21360,770306-09-M2,geo4,1977-03-06T09:19:17.000000,B
21361,770306-09-M2,geo1,1977-03-06T09:19:24.000000,B
21362,770306-09-M2,geo3,1977-03-06T09:19:04.000000,B
21363,770306-09-M3,geo1,1977-03-06T09:33:31.000000,C
21364,770306-09-M3,geo4,1977-03-06T09:33:21.000000,C
21365,770306-09-N1,geo2,1977-03-06T09:03:15.000000,D
21366,770306-11-M1,geo4,1977-03-06T11:54:39.028275,A
21367,770306-11-M1,geo3,1977-03-06T11:54:40.158775,A
21368,770306-11-M1,geo1,1977-03-06T11:54:40.337275,A
21369,770306-11-M1,geo2,1977-03-06T11:54:41.527275,A
21370,770306-11-M2,geo3,1977-03-06T11:38:43.000000,B
21371,770306-11-M2,geo2,1977-03-06T11:38:47.000000,B
21372,770306-11-M2,geo4,1977-03-06T11:38:49.000000,B
21373,770306-11-N1,geo1,1977-03-06T11:10:10.000000,D
21374,770306-11-N2,geo3,1977-03-06T11:17:55.000000,D
21375,770306-13-M1,geo1,1977-03-06T13:11:29.732558,A
21376,770306-13-M1,geo3,1977-03-06T13:11:30.863058,A
21377,770306-13-M1,geo4,1977-03-06T13:11:31.577058,A
21378,770306-13-M1,geo2,1977-03-06T13:11:32.053058,A
21379,770306-13-M2,geo2,1977-03-06T13:24:15.000000,B
21380,770306-13-M2,geo4,1977-03-06T13:23:54.000000,B
21381,770306-13-M2,geo1,1977-03-06T13:24:09.000000,B
21382,770306-13-N1,geo2,1977-03-06T13:06:38.000000,D
21383,770306-14-M1,geo4,1977-03-06T14:08:55.585045,A
21384,770306-14-M1,geo3,1977-03-06T14:08:55.942045,A
21385,770306-14-M1,geo1,1977-03-06T14:08:57.429545,A
21386,770306-14-M1,geo2,1977-03-06T14:08:58.619545,A
21387,770306-14-M2,geo2,1977-03-06T14:53:50.799271,A
21388,770306-14-M2,geo1,1977-03-06T14:53:50.918271,A
21389,770306-14-M2,geo4,1977-03-06T14:53:53.417271,A
21390,770306-14-M2,geo3,1977-03-06T14:53:53.417271,A
21391,770306-14-M3,geo3,1977-03-06T14:37:18.000000,B
21392,770306-14-M3,geo2,1977-03-06T14:37:25.000000,B
21393,770306-14-M3,geo4,1977-03-06T14:37:04.000000,B
21394,770306-16-M1,geo2,1977-03-06T16:23:51.264030,A
21395,770306-16-M1,geo4,1977-03-06T16:23:52.097029,A
21396,770306-16-M1,geo1,1977-03-06T16:23:52.870529,A
21397,770306-16-M1,geo3,1977-03-06T16:23:53.406029,A
21398,770306-16-M2,geo3,1977-03-06T16:48:41.000000,C
21399,770306-16-M2,geo1,1977-03-06T16:48:42.000000,C
21400,770306-16-M3,geo3,1977-03-06T16:17:30.000000,C
21401,770306-16-M3,geo4,1977-03-06T16:17:33.000000,C
21402,770306-16-N1,geo4,1977-03-06T16:19:17.000000,D
21403,770306-17-M1,geo2,1977-03-06T17:14:45.258074,A
21404,770306-17-M1,geo1,1977-03-06T17:14:45.972074,A
21405,770306-17-M1,geo4,1977-03-06T17:14:46.686074,A
21406,770306-17-M1,geo3,1977-03-06T17:14:46.745574,A
21407,770306-17-M2,geo2,1977-03-06T17:03:06.000000,C
21408,770306-17-M2,geo4,1977-03-06T17:02:41.000000,C
21409,770306-17-N1,geo2,1977-03-06T17:52:43.000000,D
21410,770306-17-N2,geo2,1977-03-06T17:53:56.000000,D
21411,770306-20-M1,geo1,1977-03-06T20:26:25.216133,A
21412,770306-20-M1,geo2,1977-03-06T20:26:25.513633,A
21413,770306-20-M1,geo3,1977-03-06T20:26:25.989633,A
21414,770306-20-M1,geo4,1977-03-06T20:26:26.703633,A
21415,770306-20-M2,geo2,1977-03-06T20:40:59.000000,B
21416,770306-20-M2,geo3,1977-03-06T20:40:59.000000,B
21417,770306-20-M2,geo1,1977-03-06T20:41:06.000000,B
21418,770306-20-M3,geo1,1977-03-06T20:57:21.497289,A
21419,770306-20-M3,geo2,1977-03-06T20:57:21.735289,A
21420,770306-20-M3,geo3,1977-03-06T20:57:22.151789,A
21421,770306-20-M3,geo4,1977-03-06T20:57:22.389789,A
21422,770306-22-M1,geo4,1977-03-06T22:36:06.284682,A
21423,770306-22-M1,geo2,1977-03-06T22:36:07.653182,A
21424,770306-22-M1,geo3,1977-03-06T22:36:08.069682,A
21425,770306-22-M1,geo1,1977-03-06T22:36:12.710682,A
21426,770306-22-M2,geo2,1977-03-06T22:46:06.000000,C
21427,770306-22-M2,geo4,1977-03-06T22:46:05.000000,C
21428,770306-22-N1,geo4,1977-03-06T22:08:12.000000,D
21429,770306-23-M1,geo2,1977-03-06T23:19:16.858597,A
21430,770306-23-M1,geo1,1977-03-06T23:19:19.119597,A
21431,770306-23-M1,geo4,1977-03-06T23:19:20.012097,A
21432,770306-23-M1,geo3,1977-03-06T23:19:21.083097,A
21433,770306-23-M2,geo3,1977-03-06T23:43:16.000000,C
21434,770306-23-M2,geo1,1977-03-06T23:43:22.000000,C
21435,770306-23-M3,geo4,1977-03-06T23:50:17.763753,A
21436,770306-23-M3,geo1,1977-03-06T23:50:18.537253,A
21437,770306-23-M3,geo2,1977-03-06T23:50:19.965253,A
21438,770306-23-M3,geo3,1977-03-06T23:50:20.917254,A
21439,770306-23-M4,geo2,1977-03-06T23:28:09.000000,C
21440,770306-23-M4,geo3,1977-03-06T23:28:10.000000,C
21441,770306-23-N1,geo2,1977-03-06T23:31:29.000000,D
21442,770307-00-M1,geo4,1977-03-07T00:44:10.835630,A
21443,770307-00-M1,geo3,1977-03-07T00:44:11.490130,A
21444,770307-00-M1,geo2,1977-03-07T00:44:12.918129,A
21445,770307-00-M1,geo1,1977-03-07T00:44:13.096629,A
21446,770307-00-M2,geo4,1977-03-07T00:52:17.000000,C
21447,770307-00-M2,geo3,1977-03-07T00:52:03.000000,C
21448,770307-00-N1,geo4,1977-03-07T00:15:42.000000,D
21449,770307-01-M1,geo2,1977-03-07T01:19:58.602101,A
21450,770307-01-M1,geo4,1977-03-07T01:19:59.911101,A
21451,770307-01-M1,geo1,1977-03-07T01:20:01.934101,A
21452,770307-01-M1,geo3,1977-03-07T01:20:03.362101,A
21453,770307-01-M2,geo4,1977-03-07T01:30:08.689652,A
21454,770307-01-M2,geo3,1977-03-07T01:30:12.200152,A
21455,770307-01-M2,geo2,1977-03-07T01:30:12.557152,A
21456,770307-01-M2,geo1,1977-03-07T01:30:13.271152,A
21457,770307-01-M3,geo4,1977-03-07T01:48:08.691242,A
21458,770307-01-M3,geo3,1977-03-07T01:48:08.750742,A
21459,770307-01-M3,geo2,1977-03-07T01:48:10.892743,A
21460,770307-01-M3,geo1,1977-03-07T01:48:11.190243,A
21461,770307-01-M4,geo2,1977-03-07T01:07:02.000000,B
21462,770307-01-M4,geo4,1977-03-07T01:07:03.000000,B
21463,770307-01-M4,geo3,1977-03-07T01:07:15.000000,B
21464,770307-02-M1,geo3,1977-03-07T02:19:53.000000,B
21465,770307-02-M1,geo1,1977-03-07T02:19:49.000000,B
21466,770307-02-M1,geo4,1977-03-07T02:19:47.000000,B
21467,770307-02-M2,geo3,1977-03-07T02:22:19.353612,A
21468,770307-02-M2,geo1,1977-03-07T02:22:19.532112,A
21469,770307-02-M2,geo4,1977-03-07T02:22:20.008112,A
21470,770307-02-M2,geo2,1977-03-07T02:22:22.269113,A
21471,770307-02-M3,geo4,1977-03-07T02:52:06.937762,A
21472,770307-02-M3,geo1,1977-03-07T02:52:09.555763,A
21473,770307-02-M3,geo3,1977-03-07T02:52:12.887763,A
21474,770307-02-M3,geo2,1977-03-07T02:52:13.542263,A
21475,770307-02-M4,geo3,1977-03-07T02:13:00.000000,C
21476,770307-02-M4,geo4,1977-03-07T02:13:05.000000,C
21477,770307-02-M5,geo4,1977-03-07T02:26:10.000000,C
21478,770307-02-M5,geo3,1977-03-07T02:26:06.000000,C
21479,770307-07-M1,geo2,1977-03-07T07:18:22.577593,A
21480,770307-07-M1,geo1,1977-03-07T07:18:23.351093,A
21481,770307-07-M1,geo4,1977-03-07T07:18:24.065093,A
21482,770307-07-M1,geo3,1977-03-07T07:18:24.303093,A
21483,770307-07-M2,geo1,1977-03-07T07:24:40.000000,C
21484,770307-07-M2,geo3,1977-03-07T07:24:39.000000,C
21485,770307-07-M3,geo3,1977-03-07T07:31:16.000000,B
21486,770307-07-M3,geo2,1977-03-07T07:31:28.000000,B
21487,770307-07-M3,geo4,1977-03-07T07:31:11.000000,B
21488,770307-07-N1,geo2,1977-03-07T07:39:45.000000,D
21489,770307-08-M1,geo1,1977-03-07T08:12:37.418064,A
21490,770307-08-M1,geo2,1977-03-07T08:12:45.748064,A
21491,770307-08-M1,geo3,1977-03-07T08:12:46.462064,A
21492,770307-08-M1,geo4,1977-03-07T08:12:49.853565,A
21493,770307-08-N1,geo1,1977-03-07T08:14:21.000000,D
21494,770307-09-M1,geo2,1977-03-07T09:10:03.000000,B
21495,770307-09-M1,geo1,1977-03-07T09:10:16.000000,B
21496,770307-09-M1,geo4,1977-03-07T09:10:01.000000,B
21497,770307-09-M2,geo4,1977-03-07T09:32:13.648162,A
21498,770307-09-M2,geo3,1977-03-07T09:32:20.014663,A
21499,770307-09-M2,geo1,1977-03-07T09:32:20.193163,A
21500,770307-09-M2,geo2,1977-03-07T09:32:20.312163,A
21501,770307-09-M3,geo3,1977-03-07T09:21:03.000000,C
21502,770307-09-M3,geo4,1977-03-07T09:20:59.000000,C
21503,770307-09-N1,geo1,1977-03-07T09:18:14.000000,D
21504,770307-09-N2,geo3,1977-03-07T09:13:38.000000,D
21505,770307-10-M1,geo2,1977-03-07T10:54:52.000000,B
21506,770307-10-M1,geo3,1977-03-07T10:54:50.000000,B
21507,770307-10-M1,geo1,1977-03-07T10:54:47.000000,B
21508,770307-10-M2,geo4,1977-03-07T10:18:00.000000,B
21509,770307-10-M2,geo3,1977-03-07T10:18:05.000000,B
21510,770307-10-M2,geo2,1977-03-07T10:18:00.000000,B
21511,770307-10-M3,geo2,1977-03-07T10:29:52.000000,C
21512,770307-10-M3,geo4,1977-03-07T10:29:51.000000,C
21513,770307-10-N1,geo1,1977-03-07T10:23:17.000000,D
21514,770307-10-N2,geo3,1977-03-07T10:39:28.000000,D
21515,770307-10-N3,geo4,1977-03-07T10:10:18.000000,D
21516,770307-10-N4,geo4,1977-03-07T10:11:05.000000,D
21517,770307-10-N5,geo4,1977-03-07T10:49:08.000000,D
21518,770307-10-N6,geo4,1977-03-07T10:53:53.000000,D
21519,770307-11-M1,geo2,1977-03-07T11:02:41.457514,A
21520,770307-11-M1,geo3,1977-03-07T11:02:41.517014,A
21521,770307-11-M1,geo1,1977-03-07T11:02:42.231014,A
21522,770307-11-M1,geo4,1977-03-07T11:02:43.659014,A
21523,770307-11-M2,geo1,1977-03-07T11:10:45.000000,C
21524,770307-11-M2,geo2,1977-03-07T11:10:52.000000,C
21525,770307-11-M3,geo3,1977-03-07T11:13:28.350068,A
21526,770307-11-M3,geo4,1977-03-07T11:13:29.837568,A
21527,770307-11-M3,geo1,1977-03-07T11:13:30.849068,A
21528,770307-11-M3,geo2,1977-03-07T11:13:33.467068,A
21529,770307-11-M4,geo2,1977-03-07T11:43:01.000000,C
21530,770307-11-M4,geo1,1977-03-07T11:43:10.000000,C
21531,770307-11-N1,geo3,1977-03-07T11:51:17.000000,D
21532,770307-11-N2,geo4,1977-03-07T11:07:39.000000,D
21533,770307-11-N3,geo4,1977-03-07T11:17:59.000000,D
21534,770307-11-N4,geo4,1977-03-07T11:30:28.000000,D
21535,770307-11-N5,geo4,1977-03-07T11:43:45.000000,D
21536,770307-11-N6,geo4,1977-03-07T11:47:58.000000,D
21537,770307-11-N7,geo4,1977-03-07T11:57:56.000000,D
21538,770307-12-M1,geo4,1977-03-07T12:07:35.362038,A
21539,770307-12-M1,geo3,1977-03-07T12:07:36.909038,A
21540,770307-12-M1,geo1,1977-03-07T12:07:36.968538,A
21541,770307-12-M1,geo2,1977-03-07T12:07:38.099038,A
21542,770307-12-M2,geo4,1977-03-07T12:11:23.000000,C
21543,770307-12-M2,geo1,1977-03-07T12:11:36.000000,C
21544,770307-12-M3,geo1,1977-03-07T12:35:08.153177,A
21545,770307-12-M3,geo2,1977-03-07T12:35:09.045677,A
21546,770307-12-M3,geo3,1977-03-07T12:35:09.164677,A
21547,770307-12-M3,geo4,1977-03-07T12:35:12.734677,A
21548,770307-12-M4,geo4,1977-03-07T12:46:22.000000,C
21549,770307-12-M4,geo2,1977-03-07T12:46:39.000000,C
21550,770307-12-N1,geo1,1977-03-07T12:24:58.000000,D
21551,770307-14-M1,geo1,1977-03-07T14:34:25.000000,B
21552,770307-14-M1,geo3,1977-03-07T14:34:15.000000,B
21553,770307-14-M1,geo2,1977-03-07T14:34:05.000000,B
21554,770307-14-M2,geo2,1977-03-07T14:48:19.800743,A
21555,770307-14-M2,geo4,1977-03-07T14:48:22.002244,A
21556,770307-14-M2,geo1,1977-03-07T14:48:22.835244,A
21557,770307-14-M2,geo3,1977-03-07T14:48:29.201744,A
21558,770307-14-M3,geo4,1977-03-07T14:04:59.000000,C
21559,770307-14-M3,geo3,1977-03-07T14:05:09.000000,C
21560,770307-14-N1,geo2,1977-03-07T14:25:33.000000,D
21561,770307-14-N2,geo3,1977-03-07T14:24:56.000000,D
21562,770307-14-N3,geo3,1977-03-07T14:55:58.000000,D
21563,770307-14-N4,geo4,1977-03-07T14:21:38.000000,D
21564,770307-15-M1,geo4,1977-03-07T15:16:38.741584,A
21565,770307-15-M1,geo1,1977-03-07T15:16:59.269086,A
21566,770307-15-M1,geo2,1977-03-07T15:17:09.205586,A
21567,770307-15-M1,geo3,1977-03-07T15:17:10.276586,A
21568,770307-15-M2,geo2,1977-03-07T15:47:37.000000,B
21569,770307-15-M2,geo3,1977-03-07T15:47:29.000000,B
21570,770307-15-M2,geo1,1977-03-07T15:47:41.000000,B
21571,770307-15-M3,geo4,1977-03-07T15:46:34.000000,C
21572,770307-15-M3,geo3,1977-03-07T15:46:40.000000,C
21573,770307-15-N1,geo2,1977-03-07T15:42:25.000000,D
21574,770307-15-N2,geo3,1977-03-07T15:43:44.000000,D
21575,770307-15-N3,geo4,1977-03-07T15:06:33.000000,D
21576,770307-15-N4,geo4,1977-03-07T15:53:12.000000,D
21577,770307-16-M1,geo4,1977-03-07T16:29:18.000000,A
21578,770307-16-M1,geo3,1977-03-07T16:29:20.000000,A
21579,770307-16-M1,geo1,1977-03-07T16:29:31.000000,A
21580,770307-16-M1,geo2,1977-03-07T16:29:48.187542,A
21581,770307-16-M2,geo4,1977-03-07T16:22:34.000000,C
21582,770307-16-M2,geo3,1977-03-07T16:22:15.000000,C
21583,770307-16-N1,geo2,1977-03-07T16:37:22.000000,D
21584,770307-16-N2,geo3,1977-03-07T16:39:31.000000,D
21585,770307-17-M1,geo4,1977-03-07T17:50:44.691756,A
21586,770307-17-M1,geo3,1977-03-07T17:50:44.751256,A
21587,770307-17-M1,geo1,1977-03-07T17:50:45.822256,A
21588,770307-17-M1,geo2,1977-03-07T17:50:46.714756,A
21589,770307-19-M1,geo4,1977-03-07T19:09:23.584047,A
21590,770307-19-M1,geo1,1977-03-07T19:09:24.060047,A
21591,770307-19-M1,geo2,1977-03-07T19:09:24.417047,A
21592,770307-19-M1,geo3,1977-03-07T19:09:24.655047,A
21593,770307-19-M2,geo1,1977-03-07T19:36:39.154185,A
21594,770307-19-M2,geo4,1977-03-07T19:36:39.689685,A
21595,770307-19-M2,geo3,1977-03-07T19:36:41.712685,A
21596,770307-19-M2,geo2,1977-03-07T19:36:42.783685,A
21597,770307-19-M3,geo4,1977-03-07T19:46:19.000000,C
21598,770307-19-M3,geo1,1977-03-07T19:46:19.000000,C
21599,770307-19-M4,geo4,1977-03-07T19:01:57.000000,B
21600,770307-19-M4,geo3,1977-03-07T19:02:01.000000,B
21601,770307-19-M4,geo2,1977-03-07T19:02:04.000000,B
21602,770307-19-N1,geo2,1977-03-07T19:33:25.000000,D
21603,770307-19-N2,geo2,1977-03-07T19:56:37.000000,D
21604,770307-22-M1,geo4,1977-03-07T22:17:05.000000,C
21605,770307-22-M1,geo1,1977-03-07T22:17:12.000000,C
21606,770307-22-M2,geo4,1977-03-07T22:49:42.000000,B
21607,770307-22-M2,geo3,1977-03-07T22:49:41.000000,B
21608,770307-22-M2,geo2,1977-03-07T22:49:42.000000,B
21609,770307-22-M3,geo4,1977-03-07T22:55:14.000000,C
21610,770307-22-M3,geo3,1977-03-07T22:54:59.000000,C
21611,770307-22-N1,geo4,1977-03-07T22:56:22.000000,D
21612,770308-00-M1,geo4,1977-03-08T00:22:08.924018,A
21613,770308-00-M1,geo3,1977-03-08T00:22:09.876017,A
21614,770308-00-M1,geo1,1977-03-08T00:22:11.423017,A
21615,770308-00-M1,geo2,1977-03-08T00:22:11.482517,A
21616,770308-00-M2,geo4,1977-03-08T00:43:19.878124,A
21617,770308-00-M2,geo1,1977-03-08T00:43:19.997124,A
21618,770308-00-M2,geo3,1977-03-08T00:43:21.544123,A
21619,770308-00-M2,geo2,1977-03-08T00:43:34.872117,A
21620,770308-00-M3,geo4,1977-03-08T00:04:48.000000,C
21621,770308-00-M3,geo3,1977-03-08T00:04:48.000000,C
21622,770308-00-M4,geo3,1977-03-08T00:33:16.000000,C
21623,770308-00-M4,geo4,1977-03-08T00:33:14.000000,C
21624,770308-00-N1,geo4,1977-03-08T00:15:42.000000,D
21625,770308-01-M1,geo3,1977-03-08T01:13:38.000000,C
21626,770308-01-M1,geo1,1977-03-08T01:13:51.000000,C
21627,770308-01-M2,geo3,1977-03-08T01:35:58.821681,A
21628,770308-01-M2,geo4,1977-03-08T01:35:58.881181,A
21629,770308-01-M2,geo1,1977-03-08T01:35:59.595181,A
21630,770308-01-M2,geo2,1977-03-08T01:36:01.142181,A
21631,770308-01-M3,geo1,1977-03-08T01:41:58.482211,A
21632,770308-01-M3,geo4,1977-03-08T01:42:02.230712,A
21633,770308-01-M3,geo3,1977-03-08T01:42:04.372712,A
21634,770308-01-M3,geo2,1977-03-08T01:42:04.432212,A
21635,770308-02-M1,geo1,1977-03-08T02:05:27.573027,A
21636,770308-02-M1,geo4,1977-03-08T02:05:28.287028,A
21637,770308-02-M1,geo2,1977-03-08T02:05:34.356028,A
21638,770308-02-M1,geo3,1977-03-08T02:05:34.891528,A
21639,770308-02-M2,geo2,1977-03-08T02:52:12.046263,A
21640,770308-02-M2,geo1,1977-03-08T02:52:17.639263,A
21641,770308-02-M2,geo3,1977-03-08T02:52:18.650763,A
21642,770308-02-M2,geo4,1977-03-08T02:52:18.829263,A
21643,770308-03-M1,geo2,1977-03-08T03:16:19.217082,A
21644,770308-03-M1,geo4,1977-03-08T03:16:19.574082,A
21645,770308-03-M1,geo1,1977-03-08T03:16:21.418582,A
21646,770308-03-M1,geo3,1977-03-08T03:16:22.906082,A
21647,770308-03-M2,geo4,1977-03-08T03:51:16.000000,B
21648,770308-03-M2,geo1,1977-03-08T03:51:25.000000,B
21649,770308-03-M2,geo2,1977-03-08T03:51:19.000000,B
21650,770308-03-N1,geo1,1977-03-08T03:32:53.000000,D
21651,770308-03-N2,geo3,1977-03-08T03:30:12.000000,D
21652,770308-04-M1,geo1,1977-03-08T04:15:24.000000,C
21653,770308-04-M1,geo4,1977-03-08T04:15:20.000000,C
21654,770308-04-M2,geo1,1977-03-08T04:39:06.000000,B
21655,770308-04-M2,geo4,1977-03-08T04:39:10.000000,B
21656,770308-04-M2,geo3,1977-03-08T04:39:01.000000,B
21657,770308-04-M3,geo4,1977-03-08T04:49:46.755751,A
21658,770308-04-M3,geo3,1977-03-08T04:49:48.064751,A
21659,770308-04-M3,geo1,1977-03-08T04:49:51.932251,A
21660,770308-04-M3,geo2,1977-03-08T04:49:53.003251,A
21661,770308-04-M4,geo4,1977-03-08T04:54:19.000000,C
21662,770308-04-M4,geo3,1977-03-08T04:54:33.000000,C
21663,770308-04-N1,geo4,1977-03-08T04:31:31.000000,D
21664,770308-04-N2,geo4,1977-03-08T04:47:46.000000,D
21665,770308-05-M1,geo1,1977-03-08T05:17:56.780090,A
21666,770308-05-M1,geo4,1977-03-08T05:17:56.958590,A
21667,770308-05-M1,geo2,1977-03-08T05:17:57.791590,A
21668,770308-05-M1,geo3,1977-03-08T05:17:58.743591,A
21669,770308-05-M2,geo2,1977-03-08T05:32:25.310163,A
21670,770308-05-M2,geo3,1977-03-08T05:32:44.588165,A
21671,770308-05-M2,geo1,1977-03-08T05:32:47.920165,A
21672,770308-05-M2,geo4,1977-03-08T05:32:50.835665,A
21673,770308-05-M3,geo3,1977-03-08T05:37:31.000000,C
21674,770308-05-M3,geo1,1977-03-08T05:37:48.000000,C
21675,770308-05-M4,geo4,1977-03-08T05:47:17.946238,A
21676,770308-05-M4,geo1,1977-03-08T05:47:18.719738,A
21677,770308-05-M4,geo3,1977-03-08T05:47:18.779238,A
21678,770308-05-M4,geo2,1977-03-08T05:47:21.397238,A
21679,770308-05-M5,geo4,1977-03-08T05:54:03.000000,B
21680,770308-05-M5,geo1,1977-03-08T05:54:23.000000,B
21681,770308-05-M5,geo2,1977-03-08T05:54:17.000000,B
21682,770308-05-N1,geo3,1977-03-08T05:53:51.000000,D
21683,770308-05-N2,geo4,1977-03-08T05:25:06.000000,D
21684,770308-05-N3,geo4,1977-03-08T05:29:12.000000,D
